Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage11,,,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,kumomanoyoukou,100,100,,,,,,,,
PlayBgs,brook_in_a_cave,100,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character2,,,,,ごめんね\n長いこと、\N[4]も巻き込んじゃって,,,
,Actor04_01,,Character0,,,,,そんな、今更ですよ,,,
,Actor03_02,,Character2,,,,,もしかして、怒っていたりしてる……？,,,
,Actor04_03,,Character0,,,,,怒ってはいませんけれど\n不安は拭いきれません,,,
,Actor04_03,,Character0,,,,,黒水晶を破壊することができれば\n魔者もいなくなるんですよね,,,
,Actor03_03,,Character2,,,,,恐らく、そうなんだと思う,,,
,Actor03_03,,Character2,,,,,ただ、私達の使っている\n魔法もなくなると思うんだ,,,
,Actor04_00,,Character0,,,,,それなら、それで都合がいいですね,,,
,Actor03_00,,Character2,,,,,ん……、何が？,,,
,Actor04_03,,Character0,,,,,魔者も、魔法も、黒水晶も\nそれ自体に罪はないのでしょうけれど……,,,
,Actor04_03,,Character0,,,,,必ず弱い者に皺寄せがいくんです,,,
,Actor04_03,,Character0,,,,,ましてや、人に過ぎたるような技術なんて\nなくなってしまった方がいいんです,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character0,,,,,ごめんなさい\n一方的に意見してしまって……,,,
,Actor03_00,,Character2,,,,,ううん\n\N[4]の考えが聞けて嬉しいよ,,,
,Actor03_03,,Character2,,,,,確かに、魔者も、魔法も\n戦争の道具にしようとしていたんだよね,,,
,Actor03_00,,Character2,,,,,でも、この力があったから\n私は、島を取り戻すことが出来たんだ,,,
,Actor04_00,,Character0,,,,,あ……,,,
,Actor03_00,,Character2,,,,,いや、\N[4]の言うことも\nもっともなことだと思うよ,,,
,Actor03_03,,Character2,,,,,答えを導き出すのは簡単なことじゃない,,,
Wait,,,,,,1,,,,,
,Actor04_01,,Character0,,,,,黒水晶はワタシたちの手に負えるのでしょうか？,,,
,Actor03_03,,Character2,,,,,どうだろう……\n何事もやってみないとわからないけど,,,
,Actor02_01,,Character1,,,,,そんなに心配しなくてもなんとかなるって,,,
,Actor02_01,,Character1,,,,,\N[3]も\N[4]も考えすぎ,,,
,Actor02_01,,Character1,,,,,魔法が黒水晶の恩恵だとするなら\n仇で返すだけじゃない？,,,
,Actor04_01,,Character0,,,,,言葉遊びじゃないのですから\nふざけないでください,,,
,Actor02_02,,Character1,,,,,今のは冗談で言ったけどさ,,,
,Actor02_00,,Character1,,,,,あたしは間近で見たことあるから\n黒水晶の恐ろしさを知っている,,,
,Actor02_00,,Character1,,,,,だから、これだけは確信を持って言えるよ,,,
,Actor02_00,,Character1,,,,,黒水晶は壊せる\nあたしらの力があれば,,,
,Actor03_02,,Character2,,,,,\N[2]も\N[4]も魔法が使えなくなっても平気なのかな？,,,
,Actor02_02,,Character1,,,,,困るに決まってる\n壊して欲しいわけないじゃない,,,
,Actor04_01,,Character0,,,,,\N[2]さん……\n言ってることが滅茶苦茶ですよ,,,
,Actor02_02,,Character1,,,,,だから、冗談だって……,,,
,Actor04_03,,Character0,,,,,ワタシは黒水晶を壊して欲しいと思っています,,,
,Actor04_03,,Character0,,,,,争いは何も生み出しませんから,,,
,Actor03_03,,Character2,,,,,\N[4]は本当にいつもしっかりしているね,,,
,Actor04_01,,Character0,,,,,そんなことないです\n今日も朝、\N[2]さんに言われてしまいました,,,
,Actor04_00,,Character0,,,,,あんたはドン臭いから\n足を引っ張るなって,,,
,Actor02_01,,Character1,,,,,え、そんなこと言ったっけ？,,,
,Actor04_01,,Character0,,,,,……！,,,
,Actor02_01,,Character1,,,,,フフ……そんな顔しないでよ\nでも、戦いになったら本当に邪魔しないで,,,
,Actor03_01,,Character2,,,,,まったく……\N[2]は\n昔と変わってないんだね,,,
,Actor02_00,,Character1,,,,,え、いきなり何の話？,,,
,Actor03_01,,Character2,,,,,\N[2]は本当は面倒見がいいんだよ\n口は悪いんだけどね,,,
,Actor04_01,,Character0,,,,,自分が一番大事とか言いながら……\n素直じゃないですよね,,,
,Actor02_02,,Character1,,,,,ええ……と、\nお二人共、突然何を言い出すのかな……？,,,
,Actor04_01,,Character0,,,,,ふふ……、なんでもありません,,,
,Actor02_03,,Character1,,,,,もういいよ\nあたし先行ってるね,,,
PlaySe,step01,80,100,,,,,,,,
Wait,,,,,,1,,,,,
FadeOut,black,,,,,,,,,,
StopBgm2,,,,,,2,,,,,
Wait,,,,,,1,,,,,
EndScenario,,,,,,,,,,,
