Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,WaitType,Text,PageCtrl,Voice,WindowType

Bg,stage3,,,,,,,,,,
FadeOut,#00000068,,,,,,,,,,
FadeIn,black,,,,,,,,,,
StopBgm2,,,,,,,,,,,
StopBgs,,,,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,cursor33,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,cursor33,80,100,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,cursor33,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character2,,,,,これで……問題ないでしょう,,,
FadeOut,black,,,,,,,,,,
Wait,,,,,,1,,,,,
PlaySe,Ice7,80,100,,,,,,,,
Wait,,,,,,1,,,,,
FadeIn,black,,,,,,,,,,
PlayBgm,ガラバルガ,100,100,,,,,,,,
,Actor03_00,,Character0,,,,,\N[4]、終わったのかな？,,,
,Actor04_00,,Character2,,,,,ええ、万事滞り無く,,,
,Actor04_00,,Character2,,,,,防衛システムが解かれました\nこれからが本番です,,,
,Actor05_02,,Character0,,,,,まだ、魔者はいっぱい残っているんですよね……,,,
,Actor03_00,,Character2,,,,,今までどおり、襲ってきた敵を迎え撃てば\n問題ないんじゃないかな,,,
,Actor06_01,,Character0,,,,,大丈夫、皆、機運が上がっている,,,
,Actor06_01,,Character0,,,,,無事に事が進めば\nまた、美味しい食事にありつける,,,
Wait,,,,,,1,,,,,
StopBgm2,,,,,,2,,,,,
PlaySe,Fire3,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor05_03,,Character2,,,,,……！,,,
,Actor05_03,,Character2,,,,,なんですか……今の？,,,
,Actor03_03,,Character0,,,,,し、静かにッ！,,,
PlaySe,Fire3,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,Actor04_02,,Character2,,,,,残されていた魔者が……？,,,
Wait,,,,,,1,,,,,
,Actor03_03,,Character2,,,,,……,,,
,Actor05_02,,Character0,,,,,……,,,
PlaySe,Fire3,80,100,,,,,,,,
Wait,,,,,,1,,,,,
,,,,,,,,中に誰かいるか？\nいたら返事してくれ！,,,
Wait,,,,,,1,,,,,
,Actor03_00,,Character2,,,,,あれ……\nこの声、どこかで？,,,
PlayBgm,行雲流水,100,100,,,,,,,,
,Actor01_02,,Character0,,,,,皆様方、無事か？,,,
,Actor03_00,,Character2,,,,,\N[1]？,,,
,Actor01_01,,Character0,,,,,おおっと、\N[3]じゃないか\nこんなところで何をしているんだ？,,,
,Actor03_03,,Character2,,,,,何って言われても……,,,
,Actor03_00,,Character2,,,,,助かるために手伝ってたんだよ,,,
,Actor01_01,,Character0,,,,,そうか！\nさすが、\N[3]だな,,,
Wait,,,,,,1,,,,,
,Actor04_00,,Character2,,,,,え、ええと……この方は？,,,
,Actor01_00,,Character0,,,,,すまない、申し遅れてしまった,,,
,Actor01_01,,Character0,,,,,アタシは\N[1]だ\n国境の砦を警備している者だ,,,
,Actor01_01,,Character0,,,,,こことの通信が途絶えたと\n報告を聞いて、駆けつけた次第だ,,,
,Actor05_03,,Character2,,,,,国境の砦の……兵隊さん！？,,,
,Actor01_01,,Character0,,,,,ああ、我々が来たからには\nもう安心してくれたまえ,,,
,Actor03_00,,Character2,,,,,よくこんな早さでここまで駆けつけられたね,,,
,Actor01_00,,Character0,,,,,強行に強行を重ねてくれば容易なことだ,,,
,Actor03_03,,Character2,,,,,相変わらず頼もしいなぁ、\N[1]は,,,
,Actor03_00,,Character2,,,,,校内の魔者の状況はどんな感じ？,,,
,Actor01_00,,Character0,,,,,魔者……？,,,
,Actor04_00,,Character2,,,,,得体のしれないバケモノが学校中にいたと思います,,,
,Actor04_00,,Character2,,,,,ワタシたちはそれを魔者と呼んでいます,,,
,Actor01_01,,Character0,,,,,それなら蹴散らしてきてしまったぞ,,,
,Actor05_00,,Character2,,,,,じゃ、じゃあ\nわたしたち、もう安心していいんですね,,,
,Actor01_01,,Character0,,,,,外に陣を張っているから\nそこまで送り届けよう,,,
,Actor03_00,,Character2,,,,,良かった\n結界を解いて、正解だったんだね,,,
,Actor04_03,,Character2,,,,,そうですね、本当に良かった……,,,
Wait,,,,,,1,,,,,
,Actor01_00,,Character0,,,,,準備が整ったらすぐに戻ろう,,,
Wait,,,,,,1,,,,,
Wait,,,,,,1,,,,,
,,,,,,,,何か聞いてみようかな……,,,
Wait,,,,,,1,,,,,
,Actor05_00,,Character2,,,,,\N[3]先生と、\N[1]さんはお知り合いですか？,,,
,Actor03_00,,Character0,,,,,同学年で、ずっと友達だったんだよ,,,
,Actor01_01,,Character0,,,,,\N[3]とはよく一緒につるんだものだ,,,
,Actor01_01,,Character0,,,,,\N[5]はここの生徒だな\nその制服もなかなか似合っているじゃないか,,,
,Actor05_03,,Character2,,,,,あ、ありがとうございます！,,,
,Actor01_01,,Character0,,,,,ははは……\nそんなに気張らなくてもいい,,,
,Actor05_00,,Character2,,,,,は、はい……\nありがとうございます,,,
Wait,,,,,,1,,,,,
,Actor01_00,,Character0,,,,,それにしても久々だな、\N[3]\n教師になったと聞いていたが、どうして学校に？,,,
,Actor03_00,,Character2,,,,,軍事パレードがあったでしょ\nそこで、見つけたの、\N[2]を,,,
,Actor01_00,,Character0,,,,,なるほどな,,,
,Actor01_00,,Character0,,,,,噂には聞いていたが\n\N[2]は学校の軍に残っていたんだな,,,
,Actor01_04,,Character0,,,,,ん……待てよ\nということは……？,,,
,Actor01_01,,Character0,,,,,さては、\N[3]は\N[2]の帰りを待っていたんだな,,,
,Actor03_03,,Character2,,,,,うん、そうだよ……,,,
